"Date","jurisdiction","Cumulative Count","Cumulative Case Rate / 100,000"
2020-05-01,"Wasatch County",156,469.3
2020-05-01,"Weber-Morgan",166,61.8
2020-05-02,"Bear River",63,34.1
2020-05-02,"Central Utah",24,29.7
2020-05-02,"Davis County",298,84.7
2020-05-02,"Salt Lake County",2702,234.4
2020-05-02,"San Juan",95,614.9
2020-05-02,"Southeast Utah",10,25
2020-05-02,"Southwest Utah",109,44.7
2020-05-02,"Summit County",376,896.7
2020-05-02,"Tooele County",68,97.3
2020-05-02,"TriCounty",12,21.3
2020-05-02,"Utah County",1072,172.3
2020-05-02,"Wasatch County",159,478.3
2020-05-02,"Weber-Morgan",167,62.2
2020-05-03,"Bear River",63,34.1
2020-05-03,"Central Utah",25,30.9
2020-05-03,"Davis County",298,84.7
2020-05-03,"Salt Lake County",2758,239.3
2020-05-03,"San Juan",111,718.5
2020-05-03,"Southeast Utah",10,25
2020-05-03,"Southwest Utah",115,47.2
2020-05-03,"Summit County",376,896.7
2020-05-03,"Tooele County",69,98.7
2020-05-03,"TriCounty",12,21.3
2020-05-03,"Utah County",1119,179.8
2020-05-03,"Wasatch County",165,496.4
2020-05-03,"Weber-Morgan",167,62.2
2020-05-04,"Bear River",63,34.1
2020-05-04,"Central Utah",25,30.9
2020-05-04,"Davis County",301,85.6
2020-05-04,"Salt Lake County",2820,244.7
2020-05-04,"San Juan",114,737.9
2020-05-04,"Southeast Utah",11,27.5
2020-05-04,"Southwest Utah",118,48.4
2020-05-04,"Summit County",380,906.2
2020-05-04,"Tooele County",69,98.7
2020-05-04,"TriCounty",12,21.3
2020-05-04,"Utah County",1165,187.2
2020-05-04,"Wasatch County",166,499.4
2020-05-04,"Weber-Morgan",173,64.5
2020-05-05,"Bear River",65,35.2
2020-05-05,"Central Utah",26,32.2
2020-05-05,"Davis County",307,87.3
2020-05-05,"Salt Lake County",2908,252.3
2020-05-05,"San Juan",121,783.2
2020-05-05,"Southeast Utah",11,27.5
2020-05-05,"Southwest Utah",124,50.9
2020-05-05,"Summit County",381,908.6
2020-05-05,"Tooele County",69,98.7
2020-05-05,"TriCounty",12,21.3
2020-05-05,"Utah County",1205,193.7
2020-05-05,"Wasatch County",170,511.4
2020-05-05,"Weber-Morgan",173,64.5
2020-05-06,"Bear River",65,35.2
2020-05-06,"Central Utah",27,33.4
2020-05-06,"Davis County",314,89.3
2020-05-06,"Salt Lake County",3001,260.4
2020-05-06,"San Juan",128,828.5
2020-05-06,"Southeast Utah",11,27.5
2020-05-06,"Southwest Utah",128,52.5
2020-05-06,"Summit County",381,908.6
2020-05-06,"Tooele County",70,100.1
2020-05-06,"TriCounty",12,21.3
2020-05-06,"Utah County",1217,195.6
2020-05-06,"Wasatch County",173,520.5
2020-05-06,"Weber-Morgan",173,64.5
2020-05-07,"Bear River",67,36.3
2020-05-07,"Central Utah",27,33.4
2020-05-07,"Davis County",318,90.4
2020-05-07,"Salt Lake County",3097,268.7
2020-05-07,"San Juan",132,854.4
2020-05-07,"Southeast Utah",11,27.5
2020-05-07,"Southwest Utah",133,54.5
2020-05-07,"Summit County",381,908.6
2020-05-07,"Tooele County",72,103
2020-05-07,"TriCounty",12,21.3
2020-05-07,"Utah County",1285,206.5
2020-05-07,"Wasatch County",175,526.5
2020-05-07,"Weber-Morgan",184,68.6
2020-05-08,"Bear River",72,39
2020-05-08,"Central Utah",27,33.4
2020-05-08,"Davis County",325,92.4
2020-05-08,"Salt Lake County",3197,277.4
2020-05-08,"San Juan",143,925.6
2020-05-08,"Southeast Utah",11,27.5
2020-05-08,"Southwest Utah",151,61.9
2020-05-08,"Summit County",382,911
2020-05-08,"Tooele County",76,108.7
2020-05-08,"TriCounty",14,24.8
2020-05-08,"Utah County",1316,211.5
2020-05-08,"Wasatch County",177,532.5
2020-05-08,"Weber-Morgan",188,70
2020-05-09,"Bear River",78,42.3
2020-05-09,"Central Utah",28,34.6
2020-05-09,"Davis County",335,95.2
2020-05-09,"Salt Lake County",3281,284.7
2020-05-09,"San Juan",148,958
2020-05-09,"Southeast Utah",11,27.5
2020-05-09,"Southwest Utah",160,65.6
2020-05-09,"Summit County",382,911
2020-05-09,"Tooele County",78,111.6
2020-05-09,"TriCounty",14,24.8
2020-05-09,"Utah County",1343,215.8
2020-05-09,"Wasatch County",178,535.5
2020-05-09,"Weber-Morgan",194,72.3
2020-05-10,"Bear River",81,43.9
2020-05-10,"Central Utah",28,34.6
2020-05-10,"Davis County",337,95.8
2020-05-10,"Salt Lake County",3356,291.2
2020-05-10,"San Juan",150,970.9
2020-05-10,"Southeast Utah",11,27.5
2020-05-10,"Southwest Utah",165,67.7
2020-05-10,"Summit County",383,913.4
2020-05-10,"Tooele County",78,111.6
2020-05-10,"TriCounty",14,24.8
2020-05-10,"Utah County",1357,218.1
2020-05-10,"Wasatch County",184,553.5
2020-05-10,"Weber-Morgan",202,75.3
2020-05-11,"Bear River",81,43.9
2020-05-11,"Central Utah",28,34.6
2020-05-11,"Davis County",339,96.4
2020-05-11,"Salt Lake County",3404,295.3
2020-05-11,"San Juan",152,983.9
2020-05-11,"Southeast Utah",11,27.5
2020-05-11,"Southwest Utah",165,67.7
2020-05-11,"Summit County",387,922.9
2020-05-11,"Tooele County",79,113
2020-05-11,"TriCounty",14,24.8
2020-05-11,"Utah County",1364,219.2
2020-05-11,"Wasatch County",185,556.6
2020-05-11,"Weber-Morgan",210,78.2
2020-05-12,"Bear River",84,45.5
2020-05-12,"Central Utah",29,35.9
2020-05-12,"Davis County",343,97.5
2020-05-12,"Salt Lake County",3524,305.7
2020-05-12,"San Juan",152,983.9
2020-05-12,"Southeast Utah",11,27.5
2020-05-12,"Southwest Utah",178,73
2020-05-12,"Summit County",390,930.1
2020-05-12,"Tooele County",84,120.2
2020-05-12,"TriCounty",14,24.8
2020-05-12,"Utah County",1396,224.4
2020-05-12,"Wasatch County",186,559.6
2020-05-12,"Weber-Morgan",211,78.6
2020-05-13,"Bear River",84,45.5
2020-05-13,"Central Utah",29,35.9
2020-05-13,"Davis County",348,98.9
2020-05-13,"Salt Lake County",3594,311.8
2020-05-13,"San Juan",155,1003.3
2020-05-13,"Southeast Utah",11,27.5
2020-05-13,"Southwest Utah",185,75.9
2020-05-13,"Summit County",390,930.1
2020-05-13,"Tooele County",85,121.6
2020-05-13,"TriCounty",14,24.8
2020-05-13,"Utah County",1432,230.1
2020-05-13,"Wasatch County",190,571.6
2020-05-13,"Weber-Morgan",214,79.7
2020-05-14,"Bear River",85,46.1
2020-05-14,"Central Utah",29,35.9
2020-05-14,"Davis County",353,100.4
2020-05-14,"Salt Lake County",3697,320.7
2020-05-14,"San Juan",159,1029.2
2020-05-14,"Southeast Utah",12,30
2020-05-14,"Southwest Utah",199,81.6
2020-05-14,"Summit County",394,939.6
2020-05-14,"Tooele County",87,124.5
2020-05-14,"TriCounty",14,24.8
2020-05-14,"Utah County",1452,233.4
2020-05-14,"Wasatch County",198,595.7
2020-05-14,"Weber-Morgan",216,80.5
2020-05-15,"Bear River",88,47.7
2020-05-15,"Central Utah",29,35.9
2020-05-15,"Davis County",362,102.9
2020-05-15,"Salt Lake County",3773,327.3
2020-05-15,"San Juan",178,1152.2
2020-05-15,"Southeast Utah",12,30
2020-05-15,"Southwest Utah",209,85.7
2020-05-15,"Summit County",397,946.7
2020-05-15,"Tooele County",94,134.5
2020-05-15,"TriCounty",15,26.6
2020-05-15,"Utah County",1467,235.8
2020-05-15,"Wasatch County",201,604.7
2020-05-15,"Weber-Morgan",223,83.1
2020-05-16,"Bear River",89,48.2
2020-05-16,"Central Utah",29,35.9
2020-05-16,"Davis County",367,104.3
2020-05-16,"Salt Lake County",3869,335.7
2020-05-16,"San Juan",203,1314
2020-05-16,"Southeast Utah",12,30
2020-05-16,"Southwest Utah",219,89.8
2020-05-16,"Summit County",398,949.1
2020-05-16,"Tooele County",94,134.5
2020-05-16,"TriCounty",15,26.6
2020-05-16,"Utah County",1495,240.3
2020-05-16,"Wasatch County",204,613.7
2020-05-16,"Weber-Morgan",226,84.2
2020-05-17,"Bear River",90,48.8
2020-05-17,"Central Utah",29,35.9
2020-05-17,"Davis County",369,104.9
2020-05-17,"Salt Lake County",3927,340.7
2020-05-17,"San Juan",234,1514.7
2020-05-17,"Southeast Utah",13,32.5
2020-05-17,"Southwest Utah",239,98
2020-05-17,"Summit County",398,949.1
2020-05-17,"Tooele County",96,137.3
2020-05-17,"TriCounty",17,30.2
2020-05-17,"Utah County",1518,244
2020-05-17,"Wasatch County",205,616.7
2020-05-17,"Weber-Morgan",233,86.8
2020-05-18,"Bear River",90,48.8
2020-05-18,"Central Utah",29,35.9
2020-05-18,"Davis County",371,105.5
2020-05-18,"Salt Lake County",4007,347.6
2020-05-18,"San Juan",244,1579.4
2020-05-18,"Southeast Utah",14,35
2020-05-18,"Southwest Utah",246,100.9
2020-05-18,"Summit County",401,956.3
2020-05-18,"Tooele County",104,148.8
2020-05-18,"TriCounty",17,30.2
2020-05-18,"Utah County",1535,246.7
2020-05-18,"Wasatch County",213,640.8
2020-05-18,"Weber-Morgan",234,87.2
2020-05-19,"Bear River",94,51
2020-05-19,"Central Utah",30,37.1
2020-05-19,"Davis County",384,109.2
2020-05-19,"Salt Lake County",4117,357.2
2020-05-19,"San Juan",252,1631.2
2020-05-19,"Southeast Utah",14,35
2020-05-19,"Southwest Utah",261,107
2020-05-19,"Summit County",401,956.3
2020-05-19,"Tooele County",105,150.2
2020-05-19,"TriCounty",17,30.2
2020-05-19,"Utah County",1568,252
2020-05-19,"Wasatch County",219,658.8
2020-05-19,"Weber-Morgan",242,90.2
2020-05-20,"Bear River",98,53.1
2020-05-20,"Central Utah",31,38.3
2020-05-20,"Davis County",394,112
2020-05-20,"Salt Lake County",4209,365.2
2020-05-20,"San Juan",256,1657.1
2020-05-20,"Southeast Utah",15,37.5
2020-05-20,"Southwest Utah",273,112
2020-05-20,"Summit County",402,958.7
2020-05-20,"Tooele County",105,150.2
2020-05-20,"TriCounty",17,30.2
2020-05-20,"Utah County",1590,255.5
2020-05-20,"Wasatch County",223,670.9
2020-05-20,"Weber-Morgan",251,93.5
2020-05-21,"Bear River",99,53.7
2020-05-21,"Central Utah",33,40.8
2020-05-21,"Davis County",400,113.7
2020-05-21,"Salt Lake County",4310,373.9
2020-05-21,"San Juan",260,1683
2020-05-21,"Southeast Utah",16,40
2020-05-21,"Southwest Utah",283,116.1
2020-05-21,"Summit County",402,958.7
2020-05-21,"Tooele County",109,155.9
2020-05-21,"TriCounty",18,31.9
2020-05-21,"Utah County",1647,264.7
2020-05-21,"Wasatch County",229,688.9
2020-05-21,"Weber-Morgan",252,93.9
2020-05-22,"Bear River",103,55.8
2020-05-22,"Central Utah",33,40.8
2020-05-22,"Davis County",405,115.2
2020-05-22,"Salt Lake County",4431,384.4
2020-05-22,"San Juan",264,1708.8
2020-05-22,"Southeast Utah",17,42.5
2020-05-22,"Southwest Utah",296,121.4
2020-05-22,"Summit County",402,958.7
2020-05-22,"Tooele County",114,163.1
2020-05-22,"TriCounty",18,31.9
2020-05-22,"Utah County",1671,268.6
2020-05-22,"Wasatch County",231,694.9
2020-05-22,"Weber-Morgan",256,95.4
2020-05-23,"Bear River",104,56.4
2020-05-23,"Central Utah",33,40.8
2020-05-23,"Davis County",411,116.9
2020-05-23,"Salt Lake County",4506,390.9
2020-05-23,"San Juan",272,1760.6
2020-05-23,"Southeast Utah",19,47.4
2020-05-23,"Southwest Utah",307,125.9
2020-05-23,"Summit County",403,961.1
2020-05-23,"Tooele County",116,165.9
2020-05-23,"TriCounty",18,31.9
2020-05-23,"Utah County",1697,272.7
2020-05-23,"Wasatch County",235,707
2020-05-23,"Weber-Morgan",260,96.9
2020-05-24,"Bear River",104,56.4
2020-05-24,"Central Utah",33,40.8
2020-05-24,"Davis County",415,118
2020-05-24,"Salt Lake County",4571,396.6
2020-05-24,"San Juan",276,1786.5
2020-05-24,"Southeast Utah",20,49.9
2020-05-24,"Southwest Utah",326,133.7
2020-05-24,"Summit County",404,963.4
2020-05-24,"Tooele County",116,165.9
2020-05-24,"TriCounty",18,31.9
2020-05-24,"Utah County",1719,276.3
2020-05-24,"Wasatch County",241,725
2020-05-24,"Weber-Morgan",269,100.2
2020-05-25,"Bear River",106,57.5
2020-05-25,"Central Utah",33,40.8
2020-05-25,"Davis County",418,118.8
2020-05-25,"Salt Lake County",4621,400.9
2020-05-25,"San Juan",280,1812.4
2020-05-25,"Southeast Utah",20,49.9
2020-05-25,"Southwest Utah",332,136.2
2020-05-25,"Summit County",404,963.4
2020-05-25,"Tooele County",116,165.9
2020-05-25,"TriCounty",18,31.9
2020-05-25,"Utah County",1739,279.5
2020-05-25,"Wasatch County",247,743.1
2020-05-25,"Weber-Morgan",273,101.7
2020-05-26,"Bear River",112,60.7
2020-05-26,"Central Utah",33,40.8
2020-05-26,"Davis County",422,120
2020-05-26,"Salt Lake County",4669,405.1
2020-05-26,"San Juan",280,1812.4
2020-05-26,"Southeast Utah",22,54.9
2020-05-26,"Southwest Utah",337,138.2
2020-05-26,"Summit County",406,968.2
2020-05-26,"Tooele County",117,167.4
2020-05-26,"TriCounty",18,31.9
2020-05-26,"Utah County",1750,281.3
2020-05-26,"Wasatch County",252,758.1
2020-05-26,"Weber-Morgan",274,102.1
2020-05-27,"Bear River",117,63.4
2020-05-27,"Central Utah",34,42
2020-05-27,"Davis County",432,122.8
2020-05-27,"Salt Lake County",4817,417.9
2020-05-27,"San Juan",290,1877.1
2020-05-27,"Southeast Utah",22,54.9
2020-05-27,"Southwest Utah",362,148.5
2020-05-27,"Summit County",407,970.6
2020-05-27,"Tooele County",124,177.4
2020-05-27,"TriCounty",18,31.9
2020-05-27,"Utah County",1776,285.4
2020-05-27,"Wasatch County",253,761.1
2020-05-27,"Weber-Morgan",277,103.2
2020-05-28,"Bear River",159,86.2
2020-05-28,"Central Utah",38,47
2020-05-28,"Davis County",447,127.1
2020-05-28,"Salt Lake County",4987,432.7
2020-05-28,"San Juan",293,1896.6
2020-05-28,"Southeast Utah",22,54.9
2020-05-28,"Southwest Utah",388,159.1
2020-05-28,"Summit County",411,980.1
2020-05-28,"Tooele County",127,181.7
2020-05-28,"TriCounty",18,31.9
2020-05-28,"Utah County",1825,293.3
2020-05-28,"Wasatch County",260,782.2
2020-05-28,"Weber-Morgan",287,106.9
2020-05-29,"Bear River",194,105.2
2020-05-29,"Central Utah",38,47
2020-05-29,"Davis County",458,130.2
2020-05-29,"Salt Lake County",5112,443.5
2020-05-29,"San Juan",298,1928.9
2020-05-29,"Southeast Utah",23,57.4
2020-05-29,"Southwest Utah",425,174.3
2020-05-29,"Summit County",411,980.1
2020-05-29,"Tooele County",131,187.4
2020-05-29,"TriCounty",20,35.5
2020-05-29,"Utah County",1870,300.5
2020-05-29,"Wasatch County",266,800.2
2020-05-29,"Weber-Morgan",293,109.2
2020-05-30,"Bear River",224,121.4
2020-05-30,"Central Utah",38,47
2020-05-30,"Davis County",466,132.5
2020-05-30,"Salt Lake County",5232,453.9
2020-05-30,"San Juan",311,2013.1
2020-05-30,"Southeast Utah",23,57.4
2020-05-30,"Southwest Utah",444,182.1
2020-05-30,"Summit County",414,987.3
2020-05-30,"Tooele County",133,190.3
2020-05-30,"TriCounty",20,35.5
2020-05-30,"Utah County",1931,310.3
2020-05-30,"Wasatch County",276,830.3
2020-05-30,"Weber-Morgan",299,111.4
2020-05-31,"Bear River",255,138.2
2020-05-31,"Central Utah",39,48.2
2020-05-31,"Davis County",473,134.5
2020-05-31,"Salt Lake County",5331,462.5
2020-05-31,"San Juan",313,2026
2020-05-31,"Southeast Utah",23,57.4
2020-05-31,"Southwest Utah",458,187.8
2020-05-31,"Summit County",414,987.3
2020-05-31,"Tooele County",135,193.1
2020-05-31,"TriCounty",20,35.5
2020-05-31,"Utah County",1967,316.1
2020-05-31,"Wasatch County",287,863.4
2020-05-31,"Weber-Morgan",303,112.9
2020-06-01,"Bear River",275,149.1
2020-06-01,"Central Utah",39,48.2
2020-06-01,"Davis County",477,135.6
2020-06-01,"Salt Lake County",5442,472.1
2020-06-01,"San Juan",319,2064.9
2020-06-01,"Southeast Utah",25,62.4
2020-06-01,"Southwest Utah",482,197.7
2020-06-01,"Summit County",415,989.7
2020-06-01,"Tooele County",138,197.4
2020-06-01,"TriCounty",20,35.5
2020-06-01,"Utah County",1991,320
2020-06-01,"Wasatch County",289,869.4
2020-06-01,"Weber-Morgan",308,114.8
2020-06-02,"Bear River",312,169.1
2020-06-02,"Central Utah",39,48.2
2020-06-02,"Davis County",492,139.9
2020-06-02,"Salt Lake County",5594,485.3
2020-06-02,"San Juan",319,2064.9
2020-06-02,"Southeast Utah",25,62.4
2020-06-02,"Southwest Utah",504,206.7
2020-06-02,"Summit County",416,992.1
2020-06-02,"Tooele County",139,198.8
2020-06-02,"TriCounty",20,35.5
2020-06-02,"Utah County",2023,325.1
2020-06-02,"Wasatch County",303,911.6
2020-06-02,"Weber-Morgan",315,117.4
2020-06-03,"Bear River",340,184.3
2020-06-03,"Central Utah",39,48.2
2020-06-03,"Davis County",508,144.4
2020-06-03,"Salt Lake County",5743,498.3
2020-06-03,"San Juan",322,2084.3
2020-06-03,"Southeast Utah",25,62.4
2020-06-03,"Southwest Utah",529,216.9
2020-06-03,"Summit County",418,996.8
2020-06-03,"Tooele County",144,206
2020-06-03,"TriCounty",20,35.5
2020-06-03,"Utah County",2083,334.8
2020-06-03,"Wasatch County",313,941.6
2020-06-03,"Weber-Morgan",329,122.6
2020-06-04,"Bear River",494,267.8
2020-06-04,"Central Utah",42,51.9
2020-06-04,"Davis County",521,148.1
2020-06-04,"Salt Lake County",5892,511.2
2020-06-04,"San Juan",327,2116.6
2020-06-04,"Southeast Utah",27,67.4
2020-06-04,"Southwest Utah",559,229.2
2020-06-04,"Summit County",421,1004
2020-06-04,"Tooele County",147,210.3
2020-06-04,"TriCounty",20,35.5
2020-06-04,"Utah County",2143,344.4
2020-06-04,"Wasatch County",317,953.7
2020-06-04,"Weber-Morgan",351,130.8
2020-06-05,"Bear River",709,384.3
2020-06-05,"Central Utah",45,55.7
2020-06-05,"Davis County",540,153.5
2020-06-05,"Salt Lake County",6074,527
2020-06-05,"San Juan",340,2200.8
2020-06-05,"Southeast Utah",27,67.4
2020-06-05,"Southwest Utah",588,241.1
2020-06-05,"Summit County",425,1013.5
2020-06-05,"Tooele County",148,211.7
2020-06-05,"TriCounty",20,35.5
2020-06-05,"Utah County",2189,351.8
2020-06-05,"Wasatch County",326,980.7
2020-06-05,"Weber-Morgan",376,140.1
2020-06-06,"Bear River",735,398.4
2020-06-06,"Central Utah",47,58.1
2020-06-06,"Davis County",551,156.7
2020-06-06,"Salt Lake County",6167,535
2020-06-06,"San Juan",340,2200.8
2020-06-06,"Southeast Utah",27,67.4
2020-06-06,"Southwest Utah",621,254.7
2020-06-06,"Summit County",434,1035
2020-06-06,"Tooele County",150,214.6
2020-06-06,"TriCounty",21,37.2
2020-06-06,"Utah County",2270,364.8
2020-06-06,"Wasatch County",334,1004.8
2020-06-06,"Weber-Morgan",388,144.6
2020-06-07,"Bear River",776,420.6
2020-06-07,"Central Utah",48,59.4
2020-06-07,"Davis County",567,161.2
2020-06-07,"Salt Lake County",6302,546.7
2020-06-07,"San Juan",340,2200.8
2020-06-07,"Southeast Utah",27,67.4
2020-06-07,"Southwest Utah",641,262.9
2020-06-07,"Summit County",437,1042.1
2020-06-07,"Tooele County",152,217.4
2020-06-07,"TriCounty",22,39
2020-06-07,"Utah County",2322,373.2
2020-06-07,"Wasatch County",335,1007.8
2020-06-07,"Weber-Morgan",399,148.7
2020-06-08,"Bear River",800,433.6
2020-06-08,"Central Utah",48,59.4
2020-06-08,"Davis County",579,164.6
2020-06-08,"Salt Lake County",6408,555.9
2020-06-08,"San Juan",344,2226.7
2020-06-08,"Southeast Utah",27,67.4
2020-06-08,"Southwest Utah",659,270.3
2020-06-08,"Summit County",438,1044.5
2020-06-08,"Tooele County",155,221.7
2020-06-08,"TriCounty",22,39
2020-06-08,"Utah County",2339,375.9
2020-06-08,"Wasatch County",337,1013.8
2020-06-08,"Weber-Morgan",408,152
2020-06-09,"Bear River",839,454.8
2020-06-09,"Central Utah",50,61.8
2020-06-09,"Davis County",592,168.3
2020-06-09,"Salt Lake County",6583,571.1
2020-06-09,"San Juan",346,2239.6
2020-06-09,"Southeast Utah",27,67.4
2020-06-09,"Southwest Utah",686,281.3
2020-06-09,"Summit County",441,1051.7
2020-06-09,"Tooele County",155,221.7
2020-06-09,"TriCounty",23,40.8
2020-06-09,"Utah County",2380,382.5
2020-06-09,"Wasatch County",338,1016.8
2020-06-09,"Weber-Morgan",415,154.6
2020-06-10,"Bear River",874,473.8
2020-06-10,"Central Utah",53,65.5
2020-06-10,"Davis County",614,174.6
2020-06-10,"Salt Lake County",6767,587.1
2020-06-10,"San Juan",353,2284.9
2020-06-10,"Southeast Utah",27,67.4
2020-06-10,"Southwest Utah",723,296.5
2020-06-10,"Summit County",441,1051.7
2020-06-10,"Tooele County",156,223.2
2020-06-10,"TriCounty",27,47.9
2020-06-10,"Utah County",2445,393
2020-06-10,"Wasatch County",342,1028.9
2020-06-10,"Weber-Morgan",425,158.3
2020-06-11,"Bear River",927,502.5
2020-06-11,"Central Utah",60,74.2
2020-06-11,"Davis County",626,178
2020-06-11,"Salt Lake County",6939,602
2020-06-11,"San Juan",359,2323.8
2020-06-11,"Southeast Utah",27,67.4
2020-06-11,"Southwest Utah",742,304.3
2020-06-11,"Summit County",441,1051.7
2020-06-11,"Tooele County",160,228.9
2020-06-11,"TriCounty",27,47.9
2020-06-11,"Utah County",2490,400.2
2020-06-11,"Wasatch County",343,1031.9
2020-06-11,"Weber-Morgan",442,164.7
2020-06-12,"Bear River",954,517.1
2020-06-12,"Central Utah",70,86.6
2020-06-12,"Davis County",642,182.5
2020-06-12,"Salt Lake County",7150,620.3
2020-06-12,"San Juan",360,2330.2
2020-06-12,"Southeast Utah",28,69.9
2020-06-12,"Southwest Utah",783,321.1
2020-06-12,"Summit County",443,1056.4
2020-06-12,"Tooele County",165,236
2020-06-12,"TriCounty",29,51.4
2020-06-12,"Utah County",2547,409.3
2020-06-12,"Wasatch County",344,1034.9
2020-06-12,"Weber-Morgan",470,175.1
2020-06-13,"Bear River",978,530.1
2020-06-13,"Central Utah",74,91.5
2020-06-13,"Davis County",661,187.9
2020-06-13,"Salt Lake County",7312,634.4
2020-06-13,"San Juan",366,2369.1
2020-06-13,"Southeast Utah",28,69.9
2020-06-13,"Southwest Utah",808,331.4
2020-06-13,"Summit County",445,1061.2
2020-06-13,"Tooele County",168,240.3
2020-06-13,"TriCounty",30,53.2
2020-06-13,"Utah County",2604,418.5
2020-06-13,"Wasatch County",351,1056
2020-06-13,"Weber-Morgan",501,186.7
2020-06-14,"Bear River",1012,548.6
2020-06-14,"Central Utah",76,94
2020-06-14,"Davis County",673,191.3
2020-06-14,"Salt Lake County",7479,648.9
2020-06-14,"San Juan",372,2407.9
2020-06-14,"Southeast Utah",28,69.9
2020-06-14,"Southwest Utah",829,340
2020-06-14,"Summit County",445,1061.2
2020-06-14,"Tooele County",174,248.9
2020-06-14,"TriCounty",30,53.2
2020-06-14,"Utah County",2650,425.9
2020-06-14,"Wasatch County",352,1059
2020-06-14,"Weber-Morgan",509,189.6
2020-06-15,"Bear River",1038,562.7
2020-06-15,"Central Utah",78,96.5
2020-06-15,"Davis County",689,195.9
2020-06-15,"Salt Lake County",7622,661.3
2020-06-15,"San Juan",374,2420.9
2020-06-15,"Southeast Utah",28,69.9
2020-06-15,"Southwest Utah",858,351.9
2020-06-15,"Summit County",446,1063.6
2020-06-15,"Tooele County",181,258.9
2020-06-15,"TriCounty",31,55
2020-06-15,"Utah County",2712,435.9
2020-06-15,"Wasatch County",357,1074
2020-06-15,"Weber-Morgan",533,198.6
2020-06-16,"Bear River",1091,591.4
2020-06-16,"Central Utah",80,98.9
2020-06-16,"Davis County",715,203.3
2020-06-16,"Salt Lake County",7843,680.4
2020-06-16,"San Juan",376,2433.8
2020-06-16,"Southeast Utah",28,69.9
2020-06-16,"Southwest Utah",891,365.4
2020-06-16,"Summit County",449,1070.8
2020-06-16,"Tooele County",182,260.3
2020-06-16,"TriCounty",33,58.5
2020-06-16,"Utah County",2770,445.2
2020-06-16,"Wasatch County",363,1092.1
2020-06-16,"Weber-Morgan",548,204.2
2020-06-17,"Bear River",1120,607.1
2020-06-17,"Central Utah",81,100.2
2020-06-17,"Davis County",736,209.3
2020-06-17,"Salt Lake County",8102,702.9
2020-06-17,"San Juan",384,2485.6
2020-06-17,"Southeast Utah",29,72.4
2020-06-17,"Southwest Utah",926,379.8
2020-06-17,"Summit County",451,1075.5
2020-06-17,"Tooele County",184,263.2
2020-06-17,"TriCounty",33,58.5
2020-06-17,"Utah County",2859,459.5
2020-06-17,"Wasatch County",368,1107.1
2020-06-17,"Weber-Morgan",583,217.2
2020-06-18,"Bear River",1189,644.5
2020-06-18,"Central Utah",88,108.8
2020-06-18,"Davis County",776,220.6
2020-06-18,"Salt Lake County",8381,727.1
2020-06-18,"San Juan",391,2530.9
2020-06-18,"Southeast Utah",30,74.9
2020-06-18,"Southwest Utah",986,404.4
2020-06-18,"Summit County",453,1080.3
2020-06-18,"Tooele County",189,270.4
2020-06-18,"TriCounty",37,65.6
2020-06-18,"Utah County",2960,475.7
2020-06-18,"Wasatch County",372,1119.1
2020-06-18,"Weber-Morgan",608,226.5
2020-06-19,"Bear River",1251,678.1
2020-06-19,"Central Utah",97,120
2020-06-19,"Davis County",826,234.9
2020-06-19,"Salt Lake County",8700,754.8
2020-06-19,"San Juan",393,2543.9
2020-06-19,"Southeast Utah",30,74.9
2020-06-19,"Southwest Utah",1044,428.1
2020-06-19,"Summit County",458,1092.2
2020-06-19,"Tooele County",196,280.4
2020-06-19,"TriCounty",37,65.6
2020-06-19,"Utah County",3058,491.5
2020-06-19,"Wasatch County",381,1146.2
2020-06-19,"Weber-Morgan",637,237.3
2020-06-20,"Bear River",1277,692.2
2020-06-20,"Central Utah",103,127.4
2020-06-20,"Davis County",862,245.1
2020-06-20,"Salt Lake County",8900,772.1
2020-06-20,"San Juan",394,2550.3
2020-06-20,"Southeast Utah",30,74.9
2020-06-20,"Southwest Utah",1071,439.2
2020-06-20,"Summit County",464,1106.5
2020-06-20,"Tooele County",199,284.7
2020-06-20,"TriCounty",37,65.6
2020-06-20,"Utah County",3140,504.7
2020-06-20,"Wasatch County",381,1146.2
2020-06-20,"Weber-Morgan",663,247
2020-06-21,"Bear River",1318,714.4
2020-06-21,"Central Utah",110,136
2020-06-21,"Davis County",885,251.6
2020-06-21,"Salt Lake County",9078,787.6
2020-06-21,"San Juan",396,2563.3
2020-06-21,"Southeast Utah",30,74.9
2020-06-21,"Southwest Utah",1120,459.3
2020-06-21,"Summit County",467,1113.7
2020-06-21,"Tooele County",202,289
2020-06-21,"TriCounty",38,67.4
2020-06-21,"Utah County",3269,525.4
2020-06-21,"Wasatch County",386,1161.3
2020-06-21,"Weber-Morgan",675,251.5
2020-06-22,"Bear River",1337,724.7
2020-06-22,"Central Utah",113,139.8
2020-06-22,"Davis County",903,256.7
2020-06-22,"Salt Lake County",9230,800.8
2020-06-22,"San Juan",399,2582.7
2020-06-22,"Southeast Utah",30,74.9
2020-06-22,"Southwest Utah",1165,477.8
2020-06-22,"Summit County",470,1120.8
2020-06-22,"Tooele County",205,293.2
2020-06-22,"TriCounty",38,67.4
2020-06-22,"Utah County",3355,539.2
2020-06-22,"Wasatch County",388,1167.3
2020-06-22,"Weber-Morgan",708,263.8
2020-06-23,"Bear River",1356,735
2020-06-23,"Central Utah",116,143.5
2020-06-23,"Davis County",936,266.1
